"2024-12-03T23:24:51-08:00",[],nil
"2024-12-03T23:25:42-08:00",["MMMSXXMASM", "MSAMXMSMSA", "AMXSXMAAMM", "MSAMASMSMX", "XMASAMXAMM", "XXAMMXXAMA", "SMSMSASXSS", "SAXAMASAAA", "MAMMMXMMMM", "MXMXAXMASX"],nil
"2024-12-03T23:25:45-08:00",["MMMSXXMASM", "MSAMXMSMSA", "AMXSXMAAMM", "MSAMASMSMX", "XMASAMXAMM", "XXAMMXXAMA", "SMSMSASXSS", "SAXAMASAAA", "MAMMMXMMMM", "MXMXAXMASX"],nil
"2024-12-03T23:26:06-08:00",0,nil
"2024-12-03T23:28:13-08:00",0,nil
"2024-12-03T23:30:26-08:00",6,nil
"2024-12-03T23:30:31-08:00",4,nil
"2024-12-03T23:30:38-08:00",2,nil
"2024-12-03T23:31:00-08:00",6,nil
"2024-12-04T00:16:22-08:00",6,nil
"2024-12-04T00:17:14-08:00",6,nil
"2024-12-04T00:19:56-08:00",6,nil
"2024-12-04T00:20:18-08:00",6,nil
"2024-12-04T00:20:42-08:00",6,nil
"2024-12-04T00:21:25-08:00",6,nil
"2024-12-04T00:22:01-08:00",6,nil
"2024-12-04T00:22:57-08:00",15,nil
"2024-12-04T00:24:46-08:00",6,nil
"2024-12-04T00:27:49-08:00",13,nil
"2024-12-04T00:27:57-08:00",18,nil
"2024-12-04T00:28:02-08:00",2447,nil
"2024-12-04T07:55:30-08:00",18,0
"2024-12-04T07:55:59-08:00",18,0
"2024-12-04T08:04:52-08:00",18,9
"2024-12-04T08:05:09-08:00",2447,1868
"2024-12-04T08:12:37-08:00",2447,1868
