"2023-12-05T20:56:33-08:00",[],nil
"2023-12-05T21:00:29-08:00",[["Time", "41", "77", "70", "96"], ["Distance", "249", "1362", "1127", "1011"]],nil
"2023-12-05T21:00:41-08:00",[["Time", "7", "15", "30"], ["Distance", "9", "40", "200"]],nil
"2023-12-05T21:02:36-08:00",[["Time", "7", "15", "30"], ["Distance", "9", "40", "200"]],nil
"2023-12-05T21:03:14-08:00",[[7, 15, 30], [9, 40, 200]],nil
"2023-12-05T21:06:22-08:00",nil,nil
"2023-12-05T21:06:33-08:00",0...3,nil
"2023-12-05T21:06:41-08:00",[4, 8, 9],nil
"2023-12-05T21:06:52-08:00",288,nil
"2023-12-05T21:07:04-08:00",771628,nil
"2023-12-05T21:09:42-08:00",288,nil
"2023-12-05T21:10:01-08:00",288,nil
"2023-12-05T21:10:06-08:00",288,nil
"2023-12-05T21:10:16-08:00",288,71503
"2023-12-05T21:10:32-08:00",771628,27363861
"2023-12-05T21:11:27-08:00",771628,27363861
