"2024-12-13T20:47:39-08:00",[],nil
"2024-12-13T21:00:24-08:00",[["p", "0", "4", "v", "3", "3"], ["p", "6", "3", "v", "1", "3"], ["p", "10", "3", "v", "1", "2"], ["p", "2", "0", "v", "2", "1"], ["p", "0", "0", "v", "1", "3"], ["p", "3", "0", "v", "2", "2"], ["p", "7", "6", "v", "1", "3"], ["p", "3", "0", "v", "1", "2"], ["p", "9", "3", "v", "2", "3"], ["p", "7", "3", "v", "1", "2"], ["p", "2", "4", "v", "2", "3"], ["p", "9", "5", "v", "3", "3"]],nil
"2024-12-13T21:00:48-08:00",["p=0,4 v=3,-3", "p=6,3 v=-1,-3", "p=10,3 v=-1,2", "p=2,0 v=2,-1", "p=0,0 v=1,3", "p=3,0 v=-2,-2", "p=7,6 v=-1,-3", "p=3,0 v=-1,-2", "p=9,3 v=2,3", "p=7,3 v=-1,2", "p=2,4 v=2,-3", "p=9,5 v=-3,-3"],nil
"2024-12-13T21:01:36-08:00",[["0", "4", "3", "-3"], ["6", "3", "-1", "-3"], ["10", "3", "-1", "2"], ["2", "0", "2", "-1"], ["0", "0", "1", "3"], ["3", "0", "-2", "-2"], ["7", "6", "-1", "-3"], ["3", "0", "-1", "-2"], ["9", "3", "2", "3"], ["7", "3", "-1", "2"], ["2", "4", "2", "-3"], ["9", "5", "-3", "-3"]],nil
"2024-12-13T21:01:59-08:00",[[0, 4, 3, -3], [6, 3, -1, -3], [10, 3, -1, 2], [2, 0, 2, -1], [0, 0, 1, 3], [3, 0, -2, -2], [7, 6, -1, -3], [3, 0, -1, -2], [9, 3, 2, 3], [7, 3, -1, 2], [2, 4, 2, -3], [9, 5, -3, -3]],nil
"2024-12-13T21:03:44-08:00",[[0, 4, 3, -3], [6, 3, -1, -3], [10, 3, -1, 2], [2, 0, 2, -1], [0, 0, 1, 3], [3, 0, -2, -2], [7, 6, -1, -3], [3, 0, -1, -2], [9, 3, 2, 3], [7, 3, -1, 2], [2, 4, 2, -3], [9, 5, -3, -3]],nil
"2024-12-13T21:03:50-08:00",nil,nil
"2024-12-13T21:12:26-08:00",0,nil
"2024-12-13T21:13:11-08:00",0,nil
"2024-12-13T21:13:32-08:00",0,nil
"2024-12-13T21:13:59-08:00",0,nil
"2024-12-13T21:14:10-08:00",0,nil
"2024-12-13T21:14:16-08:00",0,nil
"2024-12-13T21:17:58-08:00",0,nil
"2024-12-13T21:18:25-08:00",0,nil
"2024-12-13T21:19:31-08:00",0,nil
"2024-12-13T21:19:44-08:00",0,nil
"2024-12-13T21:20:28-08:00",0,nil
"2024-12-13T21:20:35-08:00",0,nil
"2024-12-13T21:20:52-08:00",0,nil
"2024-12-13T21:21:08-08:00",0,nil
"2024-12-13T21:21:15-08:00",0,nil
"2024-12-13T21:21:42-08:00",0,nil
"2024-12-13T21:22:06-08:00",12,nil
"2024-12-13T21:22:30-08:00",211773366,nil
"2024-12-13T21:23:32-08:00",211773366,nil
"2024-12-13T21:24:00-08:00",211773366,nil
"2024-12-13T21:24:32-08:00",211773366,0
"2024-12-13T21:25:18-08:00",211773366,0
"2024-12-13T21:26:04-08:00",211773366,0
"2024-12-13T21:26:16-08:00",211773366,0
"2024-12-13T21:27:09-08:00",211773366,0
"2024-12-13T21:28:20-08:00",211773366,0
"2024-12-13T21:28:25-08:00",211773366,0
"2024-12-13T21:41:27-08:00",211773366,7447
"2024-12-13T21:42:27-08:00",211773366,10944
"2024-12-13T21:44:00-08:00",211773366,340
"2024-12-13T21:52:49-08:00",211773366,7426
"2024-12-13T21:54:44-08:00",211773366,7344
"2024-12-13T21:56:58-08:00",211773366,7344
"2024-12-13T21:57:42-08:00",211773366,7344
"2024-12-13T21:58:31-08:00",211773366,7343
"2024-12-13T21:59:18-08:00",211773366,7343
"2024-12-13T21:59:47-08:00",211773366,7343
"2024-12-13T22:00:01-08:00",211773366,7344
"2024-12-13T22:24:40-08:00",211773366,7344
"2024-12-13T22:24:49-08:00",211773366,7344
"2024-12-13T22:25:42-08:00",211773366,7344
