"2023-12-17T20:57:05-08:00",[],nil
"2023-12-17T21:01:54-08:00",[["R", "6", "70c710"], ["D", "5", "0dc571"], ["L", "2", "5713f0"], ["D", "2", "d2c081"], ["R", "2", "59c680"], ["D", "2", "411b91"], ["L", "5", "8ceee2"], ["U", "2", "caa173"], ["L", "1", "1b58a2"], ["U", "2", "caa171"], ["R", "2", "7807d2"], ["U", "3", "a77fa3"], ["L", "2", "015232"], ["U", "2", "7a21e3"]],nil
"2023-12-17T21:04:21-08:00",nil,nil
"2023-12-17T21:05:14-08:00",nil,nil
"2023-12-17T21:07:32-08:00",nil,nil
"2023-12-17T21:09:58-08:00",nil,nil
"2023-12-17T21:12:48-08:00",nil,nil
"2023-12-17T21:13:29-08:00",nil,nil
"2023-12-17T21:16:40-08:00",nil,nil
"2023-12-17T21:16:48-08:00",nil,nil
"2023-12-17T21:16:56-08:00",nil,nil
"2023-12-17T21:17:15-08:00",nil,nil
"2023-12-17T21:17:21-08:00",nil,nil
"2023-12-17T21:18:09-08:00",nil,nil
"2023-12-17T21:18:12-08:00",nil,nil
"2023-12-17T21:25:31-08:00",nil,nil
"2023-12-17T21:30:03-08:00",nil,nil
"2023-12-17T21:30:11-08:00",nil,nil
"2023-12-17T21:30:18-08:00",nil,nil
"2023-12-17T21:36:45-08:00",62,nil
"2023-12-17T21:40:39-08:00",nil,nil
"2023-12-17T21:40:46-08:00",nil,nil
"2023-12-17T21:40:55-08:00",nil,nil
"2023-12-17T21:40:59-08:00",nil,nil
"2023-12-17T21:41:23-08:00",nil,nil
"2023-12-17T21:41:41-08:00",nil,nil
"2023-12-17T21:41:56-08:00",nil,nil
"2023-12-17T21:42:07-08:00",nil,nil
"2023-12-17T21:47:33-08:00",34329,nil
"2023-12-17T21:47:48-08:00",62,nil
"2023-12-18T20:59:19-08:00",34329,nil
