"2024-12-15T20:46:25-08:00",[],nil
"2024-12-15T21:00:25-08:00",[[], ["", "E"], [], [], [], [], [], [], [], [], [], [], [], ["", "S"], []],nil
"2024-12-15T21:00:38-08:00",["###############", "#.......#....E#", "#.#.###.#.###.#", "#.....#.#...#.#", "#.###.#####.#.#", "#.#.#.......#.#", "#.#.#####.###.#", "#...........#.#", "###.#.#####.#.#", "#...#.....#.#.#", "#.#.#.###.#.#.#", "#.....#...#.#.#", "#.###.#.#.#.#.#", "#S..#.....#...#", "###############"],nil
"2024-12-15T21:00:54-08:00",0,nil
"2024-12-15T21:05:19-08:00",0,nil
"2024-12-15T21:07:36-08:00",0,nil
"2024-12-15T21:12:36-08:00",-1,nil
"2024-12-15T21:12:44-08:00",Infinity,nil
"2024-12-15T21:17:41-08:00",Infinity,nil
"2024-12-15T21:18:39-08:00",Infinity,nil
"2024-12-15T21:27:31-08:00",Infinity,nil
"2024-12-15T21:27:42-08:00",Infinity,nil
"2024-12-15T21:28:49-08:00",Infinity,nil
"2024-12-15T21:29:09-08:00",Infinity,nil
"2024-12-15T21:29:31-08:00",Infinity,nil
"2024-12-15T21:29:43-08:00",7036,nil
"2024-12-15T21:29:56-08:00",92432,nil
"2024-12-15T21:31:27-08:00",7036,nil
"2024-12-15T21:31:50-08:00",7036,nil
"2024-12-15T21:32:51-08:00",7036,nil
"2024-12-15T21:33:01-08:00",7036,nil
"2024-12-15T21:37:56-08:00",7036,nil
"2024-12-15T21:38:05-08:00",92432,nil
"2024-12-15T21:38:15-08:00",7036,nil
"2024-12-15T21:49:37-08:00",7036,0
"2024-12-15T21:50:42-08:00",7036,0
"2024-12-15T21:52:49-08:00",7036,0
"2024-12-15T21:53:07-08:00",7036,0
"2024-12-15T21:53:12-08:00",7036,0
"2024-12-15T21:55:54-08:00",7036,0
"2024-12-15T21:56:04-08:00",7036,0
"2024-12-15T21:58:58-08:00",7036,0
"2024-12-15T21:59:16-08:00",7036,0
"2024-12-15T21:59:49-08:00",7036,12
"2024-12-15T22:00:21-08:00",7036,12
"2024-12-15T22:01:43-08:00",7036,12
"2024-12-15T22:02:36-08:00",7036,12
"2024-12-15T22:03:04-08:00",7036,12
"2024-12-15T22:03:28-08:00",7036,12
"2024-12-15T22:04:35-08:00",7036,45
"2024-12-15T22:04:58-08:00",7036,45
"2024-12-15T22:05:25-08:00",92432,458
"2024-12-15T22:05:47-08:00",92432,458
