"2023-12-13T20:56:43-08:00",[],nil
"2023-12-13T21:00:18-08:00",[],nil
"2023-12-13T21:00:30-08:00",["O....#....", "O.OO#....#", ".....##...", "OO.#O....O", ".O.....O#.", "O.#..O.#.#", "..O..#O..O", ".......O..", "#....###..", "#OO..#...."],nil
"2023-12-13T21:00:39-08:00",nil,nil
"2023-12-13T21:02:26-08:00",nil,nil
"2023-12-13T21:02:38-08:00",nil,nil
"2023-12-13T21:05:31-08:00",nil,nil
"2023-12-13T21:05:41-08:00",nil,nil
"2023-12-13T21:08:46-08:00",nil,nil
"2023-12-13T21:10:49-08:00",nil,nil
"2023-12-13T21:11:12-08:00",nil,nil
"2023-12-13T21:11:20-08:00",nil,nil
"2023-12-13T21:11:53-08:00",nil,nil
"2023-12-13T21:12:05-08:00",nil,nil
"2023-12-13T21:12:10-08:00",nil,nil
"2023-12-13T21:13:09-08:00",136,nil
"2023-12-13T21:13:18-08:00",105249,nil
"2023-12-13T21:15:12-08:00",105249,nil
"2023-12-13T21:15:56-08:00",105249,nil
"2023-12-13T21:19:47-08:00",136,nil
"2023-12-13T21:20:28-08:00",136,nil
"2023-12-13T21:23:34-08:00",136,nil
"2023-12-13T21:23:39-08:00",136,nil
"2023-12-13T21:24:16-08:00",136,nil
"2023-12-13T21:24:33-08:00",136,nil
"2023-12-13T21:25:36-08:00",136,nil
"2023-12-13T21:37:32-08:00",136,nil
"2023-12-13T21:41:49-08:00",136,nil
"2023-12-13T21:42:06-08:00",136,nil
"2023-12-13T21:42:46-08:00",136,nil
"2023-12-13T21:43:12-08:00",136,nil
"2023-12-13T21:43:40-08:00",136,nil
"2023-12-13T21:43:57-08:00",136,nil
"2023-12-13T21:44:05-08:00",136,nil
"2023-12-13T21:44:18-08:00",136,nil
"2023-12-13T21:46:22-08:00",136,nil
"2023-12-13T21:46:54-08:00",136,nil
"2023-12-13T21:49:22-08:00",136,nil
"2023-12-13T21:51:55-08:00",136,64
"2023-12-13T21:53:03-08:00",136,64
"2023-12-13T21:53:34-08:00",136,nil
"2023-12-13T21:53:59-08:00",105249,nil
"2023-12-13T21:55:06-08:00",105249,nil
"2023-12-13T21:56:14-08:00",136,nil
"2023-12-13T21:56:20-08:00",136,nil
"2023-12-13T21:56:29-08:00",136,6
"2023-12-13T21:57:37-08:00",136,[[1, 5], [2, 9], [3, 9], [4, 6], [4, 9], [5, 4], [6, 4], [6, 5], [6, 7], [7, 4], [7, 7], [8, 1], [8, 7], [8, 9], [9, 6], [9, 7], [9, 8], [9, 9]]
"2023-12-13T21:58:51-08:00",136,64
"2023-12-13T21:59:12-08:00",105249,88680
