"2023-12-03T20:58:34-08:00",[],nil
"2023-12-03T21:00:37-08:00",["Card 1: 41 48 83 86 17 | 83 86  6 31 17  9 48 53", "Card 2: 13 32 20 16 61 | 61 30 68 82 17 32 24 19", "Card 3:  1 21 53 59 44 | 69 82 63 72 16 21 14  1", "Card 4: 41 92 73 84 69 | 59 84 76 51 58  5 54 83", "Card 5: 87 83 26 28 32 | 88 30 70 12 93 22 82 36", "Card 6: 31 18 13 56 72 | 74 77 10 23 35 67 36 11"],nil
"2023-12-03T21:01:37-08:00",nil,nil
"2023-12-03T21:02:35-08:00",nil,nil
"2023-12-03T21:03:46-08:00",nil,nil
"2023-12-03T21:04:31-08:00",nil,nil
"2023-12-03T21:05:27-08:00",nil,nil
"2023-12-03T21:05:38-08:00",nil,nil
"2023-12-03T21:06:11-08:00",nil,nil
"2023-12-03T21:06:39-08:00",nil,nil
"2023-12-03T21:08:22-08:00",nil,nil
"2023-12-03T21:08:27-08:00",25,nil
"2023-12-03T21:08:54-08:00",13,nil
"2023-12-03T21:08:55-08:00",13,nil
"2023-12-03T21:09:02-08:00",4546,nil
"2023-12-03T21:10:59-08:00",4534,nil
"2023-12-03T21:11:46-08:00",21919,nil
"2023-12-03T21:12:04-08:00",21919,nil
"2023-12-03T21:12:10-08:00",13,nil
"2023-12-03T21:12:14-08:00",21919,nil
"2023-12-03T21:15:42-08:00",13,nil
"2023-12-03T21:18:45-08:00",13,nil
"2023-12-03T21:19:48-08:00",13,nil
"2023-12-03T21:19:51-08:00",13,nil
"2023-12-03T21:20:29-08:00",13,nil
"2023-12-03T21:22:56-08:00",13,nil
"2023-12-03T21:23:03-08:00",13,30
"2023-12-03T21:23:09-08:00",21919,9881048
"2023-12-03T21:54:07-08:00",21919,9881048
"2023-12-03T21:56:05-08:00",21919,0
"2023-12-03T21:56:13-08:00",21919,0
"2023-12-03T21:56:41-08:00",21919,0
"2023-12-03T21:59:48-08:00",13,30
"2023-12-03T21:59:52-08:00",21919,9881048
