"2022-12-18T17:42:45-06:00",[["", "1", "1", "3", "1", "1"], ["", "1", "1", "5", "1", "1"], [], ["", "1", "2", "3", "4"], ["", "1", "4"], [], ["", "9"], ["", "8", "7", "6"], [], ["", "4", "4", "4", "4"], ["", "4", "4", "4", "4", "4"], [], ["", "7", "7", "7", "7"], ["", "7", "7", "7"], [], [], ["", "3"], [], [], [], [], ["", "1", "2", "3", "4", "5", "6", "7", "8", "9"], ["", "1", "2", "3", "4", "5", "6", "0", "8", "9"]],nil
"2022-12-18T17:44:03-06:00",nil,nil
"2022-12-18T17:44:48-06:00",nil,nil
"2022-12-18T17:45:16-06:00",nil,nil
"2022-12-18T17:45:23-06:00",nil,nil
"2022-12-18T17:47:25-06:00",nil,nil
"2022-12-18T17:51:50-06:00",nil,nil
"2022-12-18T17:53:48-06:00",nil,nil
"2022-12-18T17:56:41-06:00",nil,nil
"2022-12-18T18:08:01-06:00",nil,nil
"2022-12-18T18:12:28-06:00",nil,nil
"2022-12-18T18:15:10-06:00",nil,nil
"2022-12-18T18:19:06-06:00",nil,nil
"2022-12-18T18:31:47-06:00",13,nil
"2022-12-18T18:33:58-06:00",5532,nil
"2022-12-18T18:34:10-06:00",5532,nil
"2022-12-18T18:34:27-06:00",13,nil
"2022-12-18T18:34:29-06:00",5532,nil
"2022-12-18T18:37:49-06:00",13,nil
"2022-12-18T18:38:18-06:00",3,nil
"2022-12-18T18:38:40-06:00",10,nil
"2022-12-18T18:39:17-06:00",11,nil
"2022-12-18T18:39:34-06:00",10,nil
"2022-12-18T18:40:39-06:00",13,nil
"2022-12-18T18:40:46-06:00",644,nil
"2022-12-18T18:40:53-06:00",644,nil
"2022-12-18T18:43:13-06:00",11,nil
"2022-12-18T18:44:38-06:00",11,nil
"2022-12-18T18:45:18-06:00",11,nil
"2022-12-18T18:46:57-06:00",11,nil
"2022-12-18T18:47:01-06:00",11,nil
"2022-12-18T19:10:05-06:00",0,nil
"2022-12-18T19:10:14-06:00",26,nil
"2022-12-18T19:10:26-06:00",26,nil
"2022-12-18T19:11:10-06:00",3,nil
"2022-12-18T19:11:28-06:00",1,nil
"2022-12-18T19:11:37-06:00",1,nil
"2022-12-18T19:11:56-06:00",1,nil
"2022-12-18T19:11:57-06:00",1,nil
"2022-12-18T19:11:57-06:00",1,nil
"2022-12-18T19:11:57-06:00",1,nil
"2022-12-18T19:11:58-06:00",1,nil
"2022-12-18T19:12:05-06:00",1,nil
"2022-12-18T19:12:10-06:00",1,nil
"2022-12-18T19:12:10-06:00",1,nil
"2022-12-18T19:12:10-06:00",1,nil
"2022-12-18T19:12:11-06:00",1,nil
"2022-12-18T19:12:11-06:00",1,nil
"2022-12-18T19:12:11-06:00",1,nil
"2022-12-18T19:12:11-06:00",1,nil
"2022-12-18T19:12:35-06:00",1,nil
"2022-12-18T19:12:54-06:00",0,nil
"2022-12-18T19:13:06-06:00",0,nil
"2022-12-18T19:13:12-06:00",13,nil
"2022-12-18T19:13:21-06:00",13,nil
"2022-12-18T19:13:25-06:00",5532,nil
"2022-12-18T19:13:31-06:00",5532,nil
"2022-12-18T19:14:06-06:00",5532,nil
"2022-12-18T19:16:28-06:00",0,nil
"2022-12-18T19:16:30-06:00",0,nil
"2022-12-18T19:16:33-06:00",0,nil
"2022-12-18T19:16:38-06:00",10,nil
"2022-12-18T19:16:50-06:00",10,nil
"2022-12-18T19:16:52-06:00",10,nil
"2022-12-18T19:16:53-06:00",10,nil
"2022-12-18T19:16:53-06:00",10,nil
"2022-12-18T19:16:54-06:00",10,nil
"2022-12-18T19:17:23-06:00",0,nil
"2022-12-18T19:17:30-06:00",0,nil
"2022-12-18T19:18:36-06:00",0,nil
"2022-12-18T19:19:13-06:00",1,nil
"2022-12-18T19:19:20-06:00",13,nil
"2022-12-18T19:19:23-06:00",644,nil
"2022-12-18T19:20:03-06:00",644,nil
"2022-12-18T19:20:25-06:00",0,nil
"2022-12-18T19:20:29-06:00",0,nil
"2022-12-18T19:20:58-06:00",0,nil
"2022-12-18T19:22:08-06:00",0,nil
"2022-12-18T19:22:11-06:00",0,nil
"2022-12-18T19:22:18-06:00",0,nil
"2022-12-18T19:22:25-06:00",644,nil
"2022-12-18T19:22:29-06:00",644,nil
"2022-12-18T19:22:37-06:00",644,nil
"2022-12-18T19:22:39-06:00",644,nil
"2022-12-18T19:25:56-06:00",644,nil
"2022-12-18T19:26:36-06:00",709,nil
"2022-12-18T19:27:03-06:00",709,nil
"2022-12-18T19:27:45-06:00",171,nil
"2022-12-18T19:27:57-06:00",11,nil
"2022-12-20T01:06:35-06:00",11,nil
"2022-12-20T01:06:51-06:00",11,nil
"2022-12-20T01:41:23-06:00",0,nil
"2022-12-20T01:41:33-06:00",13,nil
"2022-12-20T01:41:39-06:00",5339,nil
"2022-12-20T01:42:29-06:00",13,nil
"2022-12-20T01:42:44-06:00",13,nil
"2022-12-20T01:43:13-06:00",13,nil
"2022-12-20T01:44:16-06:00",13,nil
"2022-12-20T01:47:22-06:00",3,nil
"2022-12-20T01:48:24-06:00",13,nil
"2022-12-20T01:48:28-06:00",3898,nil
"2022-12-20T01:49:00-06:00",3898,nil
"2022-12-20T01:50:26-06:00",3898,nil
"2022-12-20T01:53:35-06:00",3898,nil
"2022-12-20T01:57:53-06:00",5532,nil
"2022-12-20T01:58:03-06:00",3898,nil
"2022-12-20T02:02:29-06:00",3898,nil
"2022-12-20T02:03:01-06:00",5532,nil
"2022-12-20T02:03:47-06:00",11325,nil
"2022-12-20T02:03:50-06:00",36,nil
"2022-12-20T02:03:55-06:00",36,nil
"2022-12-20T02:04:26-06:00",36,nil
"2022-12-20T02:05:36-06:00",36,nil
"2022-12-20T02:05:51-06:00",36,nil
"2022-12-20T02:06:30-06:00",36,nil
"2022-12-20T02:07:01-06:00",31,nil
"2022-12-20T02:07:17-06:00",36,nil
"2022-12-20T02:07:20-06:00",31,nil
"2022-12-20T02:08:17-06:00",28,nil
"2022-12-20T02:08:55-06:00",28,nil
"2022-12-20T02:09:40-06:00",13,nil
"2022-12-20T02:09:45-06:00",5532,nil
"2022-12-20T02:11:52-06:00",5532,nil
"2022-12-20T02:12:40-06:00",6385,nil
"2022-12-20T02:12:52-06:00",28,nil
"2022-12-20T02:31:41-06:00",6385,nil
"2022-12-20T02:38:26-06:00",0,nil
"2022-12-20T02:39:47-06:00",3588,nil
"2022-12-20T02:39:55-06:00",3,nil
"2022-12-20T02:40:06-06:00",13,nil
"2022-12-20T02:40:09-06:00",3857,nil
"2022-12-20T02:41:15-06:00",3857,nil
"2022-12-20T02:41:20-06:00",3857,nil
"2022-12-20T02:41:21-06:00",3857,nil
"2022-12-20T02:41:21-06:00",3857,nil
"2022-12-20T02:41:22-06:00",3857,nil
"2022-12-20T02:41:22-06:00",3857,nil
"2022-12-20T02:41:23-06:00",3857,nil
"2022-12-20T02:41:28-06:00",3857,nil
"2022-12-20T02:41:33-06:00",3857,nil
"2022-12-20T02:41:34-06:00",3857,nil
"2022-12-20T02:41:34-06:00",3857,nil
"2022-12-20T02:41:34-06:00",3857,nil
"2022-12-20T12:38:07-06:00",3857,nil
"2022-12-20T12:40:26-06:00",3857,nil
"2022-12-20T12:45:23-06:00",3895,nil
"2022-12-20T12:45:35-06:00",3898,nil
"2022-12-20T12:46:05-06:00",7427,nil
"2022-12-20T12:46:45-06:00",7427,nil
"2022-12-20T12:46:51-06:00",3898,nil
"2022-12-20T12:49:03-06:00",5532,nil
"2022-12-20T12:57:27-06:00",5532,nil
"2022-12-20T12:57:52-06:00",32,nil
"2022-12-20T12:58:45-06:00",32,nil
"2022-12-20T12:58:47-06:00",32,nil
"2022-12-20T12:58:49-06:00",32,nil
"2022-12-20T12:59:00-06:00",32,nil
"2022-12-20T12:59:52-06:00",0,nil
"2022-12-20T13:00:09-06:00",0,nil
"2022-12-20T13:01:10-06:00",0,nil
